2,111366,42000,
2,111526,41983,
2,111151,41997,
2,111532,41998,
2,111466,41987,
1,111590,41996,
1,111463,41995,
2,111226,41999,
1,111398,41998,
1,111402,41994,
2,111510,41984,
2,111244,41994,
2,111483,42000,
2,111326,42001,
1,111579,41985,
2,111394,41994,
1,111560,41988,
2,111260,41998,
2,111330,41971,
2,111436,41996,
1,111511,42000,
2,111334,41994,
2,111213,42000,
1,111591,41996,
1,111552,41981,
2,111527,41981,
2,111544,42000,
2,111435,41998,
2,111449,41996,
1,111158,41993,
1,111342,42000,
1,111561,41985,
1,111367,41995,
1,111558,42001,
2,111124,41994,
2,111476,42001,
2,111556,41984,
1,111245,41995,
2,111547,41992,
2,111431,41993,
2,111340,41999,
2,111537,41975,
2,111446,41998,
1,111391,41999,
1,111385,42001,
2,111484,42000,
2,111411,42001,
2,111383,41995,
1,111583,41989,
1,111540,41990,
2,111109,41992,
2,111469,41996,
2,111113,41996,
2,111283,41999,
2,111448,41999,
2,111315,41999,
2,111406,41992,
2,111518,41990,
2,111268,41998,
2,111437,41995,
2,111534,41998,
2,111403,41988,
1,111257,42000,
2,111423,41991,
2,111377,41996,
2,111380,41993,
2,111458,41998,
1,111381,41994,
2,111550,41980,
1,111580,41986,
2,111460,41992,
1,111434,42000,
2,111506,41998,
2,111396,42001,
2,111408,41996,
2,111573,42001,
1,111464,41996,
2,111520,41987,
2,111454,41997,
1,111531,41988,
2,111379,42000,
1,111543,41996,
2,111227,41997,
1,111155,41994,
2,111501,41994,
2,111267,41996,
2,111365,41992,
2,111465,41997,
1,111211,41997,
2,111588,41994,
2,111390,41988,
1,111500,42000,
2,111311,41999,
2,111572,41999,
2,111563,41990,
2,111535,41999,
1,111493,41986,
1,111417,42000,
1,111538,41994,
2,111318,41996,
1,111382,41997,
1,111325,41991,
2,111370,41999,
2,111530,41991,
2,111337,41998,
2,111576,41982,
2,111242,41991,
1,111502,41999,
1,111559,41986,
1,111575,42001,
2,111413,41991,
1,111409,41995,
1,111265,41994,
1,111321,41997,
1,111596,42001,
2,111392,41995,
2,111474,41996,
2,111577,41984,
2,111486,42001,
1,111462,41996,
2,111471,41994,
1,111557,41985,
2,111524,41993,
2,111344,41995,
2,111457,42001,
1,111456,41998,
1,111416,41982,
1,111581,41987,
1,111275,41993,
1,111280,42000,
2,111565,41995,
2,111414,42001,
2,111418,41987,
2,111375,41995,
2,111374,41999,
2,111419,41990,
2,111323,41994,
2,111541,41988,
1,111389,41996,
1,111281,41994,
2,111568,41993,
2,111519,42000,
2,111574,41980,
2,111248,41992,
2,111553,41999,
1,111345,41998,
2,111498,41987,
1,111172,41997,
1,111368,41995,
1,111470,41999,
2,111343,41994,
2,111481,41986,
2,111578,41984,
1,111273,41999,
1,111223,41996,
2,111507,41978,
1,111585,41990,
2,111328,41997,
2,111508,41996,
1,111479,41996,
2,111494,41995,
2,111551,41995,
1,111218,42001,
1,111393,42000,
2,111595,42000,
2,111455,41991,
2,111482,41986,
1,111467,41997,
2,111562,41986,
2,111548,41981,
2,111112,41997,
2,111306,41998,
1,111405,41999,
2,111477,41995,
2,111488,41998,
2,111447,41995,
1,111521,41993,
1,111348,41991,
2,111341,41999,
1,111593,41998,
1,111378,41994,
2,111503,41984,
2,111254,42000,
2,111438,41996,
2,111236,41999,
2,111270,41997,
2,111271,41995,
1,111425,41999,
1,111397,41991,
2,111475,41997,
1,111373,42000,
2,111395,41997,
2,111491,42001,
2,111450,41984,
1,111582,41988,
2,111302,42001,
2,111410,41993,
1,111400,41990,
2,111384,41996,
2,111587,41992,
1,111567,41997,
1,111404,42001,
2,111407,41999,
1,111594,41999,
2,111351,41998,
2,111570,41999,
1,111525,41999,
2,111428,41996,
2,111461,42000,
2,111443,41999,
1,111432,41995,
1,111363,41998,
2,111478,42000,
2,111514,41996,
2,111509,41997,
1,111549,41977,
2,111292,41995,
2,111376,41998,
1,111571,42000,
2,111429,41997,
2,111459,41997,
1,111592,41997,
2,111282,41998,
2,111387,41995,
1,111284,41999,
2,111496,41983,
2,111445,41993,
2,111539,41989,
2,111426,41992,
2,111415,41998,
2,111452,41995,
1,111371,41997,
2,111427,41993,
1,111542,41991,
2,111313,41993,
1,111545,41990,
1,111355,41999,
2,111369,41998,
2,111346,41996,
2,111424,41978,
2,111298,41998,
2,111468,41983,
2,111444,41992,
2,111554,42000,
2,111497,41998,
2,111331,42000,
1,111533,41991,
1,111289,41996,
2,111529,41989,
1,111523,42001,
1,111420,41994,
2,111412,41994,
