1,100918,34991,
1,101515,34990,
1,101120,34997,
1,101521,34993,
2,101509,34986,
1,100724,35001,
2,101116,34993,
2,101079,34998,
1,101236,34991,
1,101173,34994,
2,101486,35000,
2,101247,35001,
1,101552,34989,
2,101374,34997,
1,100988,34995,
1,100880,34992,
1,101527,34998,
1,101246,34990,
2,101292,34993,
2,101460,34992,
2,100844,34994,
2,101279,34993,
2,101343,34995,
1,101369,34998,
2,101150,34998,
2,101367,34997,
1,101206,35000,
2,101379,35001,
2,101407,34990,
2,101469,34993,
2,101505,34996,
2,100976,35001,
2,101197,35000,
1,101365,34993,
2,101577,35000,
1,100927,34987,
2,101024,34997,
2,101170,34993,
1,100649,35001,
1,101495,34994,
1,101380,34996,
2,101533,34995,
1,101175,34994,
1,100946,34996,
2,101308,35000,
1,101102,34996,
2,101383,34994,
2,100892,34994,
1,101135,34990,
2,100921,35000,
2,100695,34999,
2,101400,34996,
2,101522,34992,
1,100852,34995,
2,101273,35000,
1,101112,34997,
1,101202,34996,
2,101232,34997,
2,101470,34989,
2,101355,34998,
2,101297,34993,
1,101332,34999,
1,100787,34992,
2,101557,34991,
2,101231,34998,
2,101245,34995,
2,101501,34983,
2,101350,35000,
2,101222,34997,
1,100802,34997,
2,101348,35000,
2,100945,34995,
2,101299,34990,
1,101255,35000,
2,101293,34998,
1,100947,34998,
2,101569,34996,
2,100920,34998,
2,101571,34997,
2,101363,34991,
2,101432,34996,
2,101558,34991,
2,101195,34996,
2,101295,34996,
2,101183,35001,
1,101012,34985,
1,101115,34997,
2,101390,35000,
1,100969,34995,
2,100962,34992,
2,101199,34997,
2,101544,34984,
1,101253,34999,
2,101277,34999,
2,101298,34992,
1,101181,34996,
2,101016,35001,
1,100973,35001,
2,101553,34989,
2,101033,35001,
1,100884,34997,
2,101220,35001,
2,101267,34998,
1,101428,34990,
1,101282,34993,
2,101368,34998,
1,101446,34985,
2,101211,34996,
1,101579,35001,
2,101353,34999,
2,101063,34992,
1,100823,34993,
1,101531,34995,
2,100952,34994,
2,101528,35000,
1,101347,35001,
1,101177,34999,
1,101216,34999,
2,100881,34990,
1,101241,35000,
2,101193,34997,
2,101139,34999,
2,101537,35001,
1,101114,35001,
1,101201,34998,
2,101507,34992,
1,101122,34996,
2,101484,34992,
