2,121248,32496,
1,121160,32496,
2,121292,32493,
1,121270,32481,
1,121228,32500,
1,121109,32500,
2,121199,32497,
1,121162,32495,
1,121224,32500,
2,121078,32499,
2,121283,32482,
1,119538,31208,
1,120445,31744,
2,121351,32495,
1,121229,32499,
2,121120,32500,
2,121046,32483,
2,121174,32499,
2,121155,32497,
1,121340,32493,
1,121293,32500,
2,121209,32495,
2,121170,32491,
2,121210,32499,
1,121195,32498,
1,121243,32501,
2,121301,32491,
1,121154,32499,
1,121093,32495,
1,121275,32489,
1,121288,32491,
2,119978,31968,
1,121290,32490,
1,121255,32493,
2,118778,30896,
2,120934,32078,
1,121344,32497,
2,121260,32488,
2,121089,32499,
1,121310,32488,
2,121173,32499,
1,121184,32497,
2,120944,32501,
2,121096,32493,
2,121140,32496,
2,121262,32495,
2,121149,32494,
2,121325,32480,
1,121239,32500,
2,121126,32500,
1,121338,32490,
1,121118,32494,
2,121211,32501,
2,121200,32497,
2,121315,32489,
2,121220,32498,
1,121091,32499,
2,121278,32485,
2,121192,32495,
1,121350,32495,
2,120603,32499,
2,121326,32499,
2,121258,32489,
2,121332,32482,
1,121086,32499,
2,121181,32495,
1,121374,32493,
1,121370,32490,
1,121305,32489,
2,121163,32492,
2,121165,32479,
2,121355,32479,
1,121337,32491,
1,121127,32492,
2,121103,32501,
2,120949,32487,
1,121253,32483,
2,121183,32495,
2,121189,32501,
1,121336,32491,
1,121366,32486,
2,121072,32187,
1,121252,32494,
2,121274,32494,
2,121322,32491,
1,121221,32491,
1,121235,32497,
1,121060,32496,
2,121271,32492,
1,121285,32501,
1,121081,32499,
1,121203,32492,
2,121256,32497,
2,121164,32496,
1,121119,32498,
1,121080,32496,
1,121112,32492,
2,121379,32495,
1,121166,32489,
2,121172,32494,
1,121176,32500,
1,121333,32483,
1,121182,32494,
2,121204,32501,
1,121385,32500,
1,121244,32500,
2,121225,32500,
2,121324,32501,
2,121177,32499,
2,121107,32497,
2,121347,32495,
1,121359,32483,
2,121158,32500,
2,121267,32498,
2,121287,32480,
1,121071,32489,
1,121087,32493,
1,121151,32497,
1,121237,32501,
1,121139,32497,
2,121264,32498,
2,121135,32400,
2,120309,31989,
1,121227,32495,
2,121360,32501,
1,121095,32494,
1,121284,32488,
1,121261,32499,
1,120244,31546,
1,121236,32495,
1,121375,32493,
1,121178,32493,
2,121218,32501,
1,121169,32497,
2,121226,32499,
2,121159,32500,
1,121100,32496,
1,121321,32496,
1,121161,32496,
1,120777,32499,
1,121246,32481,
1,121343,32491,
1,121106,32496,
2,121146,32499,
2,121180,32494,
2,121342,32492,
1,121354,32500,
2,121099,32496,
2,121191,32497,
2,121299,32487,
2,121055,32307,
2,121230,32490,
2,121198,32491,
2,121015,32493,
1,121295,32488,
2,121138,32495,
2,121259,32483,
1,121247,32499,
1,121124,32491,
2,121144,32498,
1,121304,32498,
2,121241,32398,
2,121082,32490,
2,121208,32497,
2,121130,32250,
2,121131,32495,
2,121384,32500,
1,121148,32499,
2,121356,32501,
2,121286,32489,
1,121276,32496,
2,121382,32497,
1,121085,32494,
2,121207,32494,
1,121116,32498,
2,121150,32497,
2,121076,32492,
2,121121,32501,
1,121280,32497,
2,121381,32497,
1,121141,32320,
1,121125,32491,
2,121294,32480,
1,121365,32486,
1,121282,32491,
1,121202,32500,
2,121329,32496,
2,121219,32497,
1,121216,32492,
2,121371,32490,
2,121168,32498,
