2,583,9497,
1,585,9497,
2,546,9501,
1,615,9480,
2,528,9497,
1,616,9484,
2,573,9493,
2,400,8973,
1,565,9496,
1,558,9499,
2,318,9492,
2,554,9496,
1,563,9496,
2,505,9499,
2,574,9494,
1,548,9499,
2,576,9497,
1,455,9501,
2,578,9494,
1,612,9478,
1,601,9483,
2,559,9492,
1,564,9501,
2,493,9498,
2,622,9484,
2,533,9501,
1,596,9487,
1,553,9494,
2,614,9496,
2,567,9322,
1,623,9487,
1,516,9494,
1,591,9501,
2,561,9493,
2,529,9484,
1,617,9492,
2,588,9491,
1,544,9500,
1,589,9499,
2,613,9498,
1,606,9483,
2,562,9492,
2,611,9488,
2,520,9228,
2,557,9494,
2,531,9488,
1,590,9498,
1,486,9492,
1,621,9501,
1,503,9497,
1,595,9490,
1,326,8778,
1,593,9499,
1,581,9501,
1,551,9497,
1,577,9488,
2,530,9221,
2,607,9487,
1,556,9493,
1,598,9501,
1,537,9500,
1,599,9501,
1,538,9500,
2,580,9494,
2,566,9494,
1,429,9496,
1,545,9500,
1,572,9485,
2,527,9497,
1,571,9498,
2,519,9497,
1,542,9501,
2,509,9498,
1,610,9484,
1,584,9485,
1,626,9497,
2,618,9498,
1,586,9486,
2,539,9501,
1,603,9486,
2,582,9490,
2,600,9501,
2,552,9496,
1,625,9494,
2,594,9485,
1,620,9477,
2,543,9498,
2,602,9486,
1,609,9486,
1,605,9500,
2,619,9495,
1,570,9494,
1,550,9496,
1,568,9495,
2,627,9500,
1,555,9500,
2,592,9500,
1,604,9485,
1,575,9492,
2,608,9497,
2,490,9496,
1,597,9485,
2,587,9493,
1,467,9493,
2,560,9493,
2,579,9500,
2,624,9490,
2,569,9485,
2,318,9492,
2,546,9501,
2,557,9494,
2,582,9490,
2,505,9499,
1,590,9498,
2,527,9497,
2,531,9502,
2,622,9484,
1,599,9501,
1,610,9484,
2,528,9497,
1,595,9490,
2,520,9228,
2,576,9497,
2,588,9491,
2,490,9496,
2,493,9498,
1,626,9497,
2,400,8973,
1,467,9493,
1,589,9499,
1,596,9487,
1,621,9501,
1,581,9501,
2,614,9496,
2,560,9493,
1,548,9499,
1,601,9483,
1,542,9501,
2,561,9502,
2,573,9493,
2,533,9501,
1,586,9486,
1,572,9502,
1,604,9485,
1,571,9498,
1,555,9500,
1,559,9502,
1,563,9496,
1,597,9485,
2,562,9502,
2,567,9322,
2,579,9500,
1,603,9486,
1,575,9492,
1,538,9500,
2,615,9502,
2,592,9500,
1,556,9502,
2,611,9488,
1,612,9478,
1,598,9501,
1,584,9485,
2,618,9498,
2,519,9497,
2,569,9502,
1,593,9499,
1,326,8778,
1,585,9497,
2,602,9486,
2,594,9502,
2,587,9493,
1,486,9492,
1,609,9486,
1,616,9484,
2,627,9500,
1,558,9499,
2,552,9496,
1,537,9500,
1,565,9496,
2,624,9490,
2,566,9502,
2,607,9487,
1,605,9500,
1,617,9492,
2,583,9497,
2,529,9484,
2,619,9495,
1,606,9483,
2,580,9494,
2,509,9498,
2,620,9502,
2,600,9501,
1,553,9494,
1,503,9497,
1,564,9501,
2,574,9494,
1,429,9496,
1,577,9488,
2,539,9501,
2,578,9494,
2,543,9498,
1,623,9487,
1,544,9500,
2,530,9221,
2,608,9497,
1,625,9494,
1,551,9497,
1,550,9496,
1,591,9501,
1,455,9501,
2,554,9496,
1,568,9495,
1,570,9494,
2,613,9498,
2,592,9500,
1,544,9500,
2,539,9501,
1,584,9485,
1,548,9499,
1,590,9498,
2,619,9495,
1,559,9502,
1,326,8778,
2,624,9490,
1,577,9488,
2,567,9322,
2,562,9502,
2,546,9501,
2,493,9498,
1,617,9492,
2,574,9503,
2,318,9492,
2,627,9500,
2,533,9501,
1,565,9496,
2,628,9503,
2,622,9503,
1,589,9499,
1,612,9478,
2,520,9228,
2,587,9493,
1,586,9503,
1,563,9496,
1,467,9493,
2,583,9497,
2,604,9503,
2,509,9498,
1,605,9500,
2,579,9500,
1,598,9501,
2,618,9498,
2,569,9502,
2,543,9498,
